date,temperature,tavg,tmax,tmin,prcp,tsun,humidity,weight,activity,dif_temperature,dif_weight,dif_tavg,dif_tmin,dif_tmax,dif_prcp,dif_tsun,dif_humidity
2017-01-23,2.391013979468599,-4.95,-4.4,-8.225,0.0,432,92.83111111111111,51.7725411111111,LOW,-3.108705827294686,0.010808263888876,-1.1500000000000004,0.0,-4.5,0.0,-48,2.5419444444444395
2017-01-24,2.46311038647343,-3.8625,-1.1750000000000005,-8.6,0.0,0,92.5231944444444,51.73702770833335,LOW,-3.33368300120773,-0.0170156249999777,-0.2624999999999997,-0.5,-2.8750000000000004,0.0,-462,1.2397222222221984
2017-01-25,5.01563677536232,-3.8,-1.9,-6.3,0.0,0,91.2834722222222,51.76173284722223,HIGH,-1.339225935990337,0.0247051388888763,-0.1999999999999997,1.2999999999999998,-3.6,0.0,-438,-1.2397222222221984
2017-01-26,7.914984042874397,-1.3,2.0,-3.7,0.0,438,85.84865277777779,51.657218402777794,HIGH,0.7769105072463773,0.0,1.4,2.6,0.0,0.0,6,-6.674541666666613
2017-01-27,7.431986443236716,-2.0,2.9,-6.3,0.0,504,90.18652777777775,51.50350131944444,HIGH,0.0,-0.0194675694444583,0.0,0.0,0.0,0.0,102,-2.3366666666666447
2017-01-28,6.354862711352657,-4.2,-0.3,-7.6,0.0,480,93.07451388888887,51.5229688888889,LOW,-1.5601213315217404,0.0194675694444583,-2.9000000000000004,-3.9,-3.2,0.0,444,0.8284027777777965
2017-01-29,7.13807353562802,-2.7,2.9,-8.1,0.0,402,95.61951388888887,51.44717166666669,LOW,-2.531721059782609,-0.0071501388888819,-3.9,-4.6,-1.1999999999999995,0.0,360,3.373402777777798
2017-01-30,9.669794595410629,1.2,5.0,-3.5,5.9,0,93.29027777777776,51.45432180555557,LOW,-1.8464629227053155,0.0071501388888819,-0.6000000000000001,-3.6,0.0,5.800000000000001,-264,1.0441666666666831
2017-01-31,11.545804830917875,3.0,5.0,0.8,0.0,0,92.24611111111108,51.40508888888889,HIGH,0.0,0.0,0.2000000000000001,0.1,0.0,-0.1,-264,-0.0203472222222416
2017-02-01,11.516257518115944,1.8,4.1,0.1,0.4,36,91.214375,51.36237659722223,HIGH,-0.1572856129227045,0.0,-1.2,-0.7000000000000001,-0.9000000000000004,0.3,-6,-1.0520833333333144
2017-02-02,11.673543131038649,2.8,5.0,1.1,0.1,0,91.32270833333337,51.34662048611112,LOW,-1.4298102657004783,0.0,-0.2000000000000001,0.3,-1.0,0.0,-42,-0.92340277777771
2017-02-03,13.33437382246377,4.1,9.1,1.1,0.1,42,93.1325,51.271580138888886,HIGH,0.2310204257246422,0.0,1.0999999999999996,0.3,3.1,0.0,0,1.5114583333333087
2017-02-04,13.32595935990338,4.5,8.0,0.7,1.6,264,91.00638888888886,51.15782506944445,HIGH,0.222605963164252,0.0,1.5,-0.1,2.0,1.5,222,-0.4058333333333763
2017-02-05,13.96001754227053,4.7,8.6,1.9,0.0,396,92.26645833333332,51.022240416666655,HIGH,0.8566641455314024,0.0,1.9000000000000004,1.2,2.6,-0.1,354,0.9437499999999516
2017-02-06,13.178081219806764,3.7,6.9,1.2,0.0,42,91.31576388888888,50.89780555555554,HIGH,0.0747278230676364,0.0,0.9000000000000004,0.5,0.0,0.0,-114,-0.0964583333333592
2017-02-07,13.103353396739127,2.5,6.0,0.1,0.3,156,91.41222222222224,50.84343381944444,HIGH,0.0,0.0,0.0,0.0,-0.9000000000000004,0.3,0,-0.208819444444444
2017-02-08,11.534402792874394,0.9,5.0,-1.3,0.0,378,91.62104166666668,50.678775416666674,HIGH,-1.3381555253623176,0.0,-1.6,-1.4,-1.9000000000000004,0.0,114,0.208819444444444
2017-02-09,8.577688919082126,-1.5,0.4,-3.8,0.0,0,90.10069444444444,50.61381937500001,LOW,-3.517699682971013,0.0,-4.0,-2.7,-6.5,0.0,-378,-1.3115277777777976
2017-02-10,9.825184797705315,-0.2,0.8,-1.1,0.0,0,90.22208333333334,50.57008694444442,LOW,-2.0593045440821225,0.0,-2.5,0.0,-6.1000000000000005,0.0,-378,-1.093680555555537
2017-02-11,11.884489341787438,1.4,7.1,-2.9,0.0,486,92.74763888888889,50.442068958333344,HIGH,0.350086548913044,0.0,-0.8999999999999999,-1.6,0.0,0.0,108,2.525555555555542
2017-02-12,9.871825875603866,0.4,1.3,-1.1,0.0,0,93.3114583333333,50.378403194444445,LOW,-0.6226869414251226,0.0,-1.9,0.1999999999999999,-7.500000000000001,0.0,-378,3.210763888888863
2017-02-13,12.872558318236711,3.1,9.4,0.3,0.0,414,88.40116666666667,50.21208486111109,HIGH,2.423528894927532,0.0,0.0,1.4,0.5999999999999996,0.0,174,-0.2415416666666914
2017-02-14,12.09538860205314,3.3,9.4,-1.5,0.0,564,87.62848611111112,50.07613048611108,HIGH,1.6463591787439604,0.0,0.1999999999999997,-0.3999999999999999,0.5999999999999996,0.0,324,-1.0142222222222443
2017-02-15,10.318743900966185,2.3,9.1,-3.4,0.0,552,86.88378472222222,50.012841319444426,HIGH,-0.1757689160628039,0.0,-0.8000000000000003,-2.3,0.2999999999999989,0.0,312,-1.7589236111111433
2017-02-16,10.19380569142512,3.1,10.3,-2.0,1.8,240,88.35095138888887,49.91633402777782,HIGH,-0.3007071256038696,-0.0575139583332813,-0.1999999999999997,-2.3,1.200000000000001,1.7,84,-0.2917569444444865
2017-02-17,10.494512817028989,5.9,8.8,3.3,1.1,156,88.26125000000002,49.9738479861111,LOW,-0.5969397795893681,0.0153638194444596,1.25,2.4,-0.5999999999999996,0.3,0,-0.3814583333333416
2017-02-18,10.44902942330918,5.4,7.6,1.3,0.0,0,88.64270833333336,49.95848416666664,LOW,-0.6424231733091776,0.0309605555555521,0.0,0.0,-1.8000000000000007,-1.1,-156,0.0
2017-02-19,9.17893025362319,2.7,7.6,-2.5,0.1,108,89.65784722222223,49.92752361111109,HIGH,-1.3155825634057994,0.0111895833332695,-2.7,-3.8,-1.5,-1.0,-48,1.0151388888888704
2017-02-20,11.091452596618357,6.6,8.7,4.3,1.7,0,89.29090277777776,49.88387097222224,LOW,0.5969397795893681,0.0,0.6999999999999993,1.0,-1.200000000000001,0.5999999999999999,-156,0.6481944444443997
2017-02-21,13.718310537439612,4.65,11.3,0.8999999999999999,1.9,0,92.61104166666668,49.88130034722224,HIGH,2.626857940821255,0.0,-1.9499999999999995,-2.4,1.4000000000000004,1.1,-156,3.96833333333332
2017-02-22,13.331340277777777,9.3,10.0,8.6,0.8,0,91.62465277777778,49.80722333333333,LOW,0.7277568991545866,0.0,2.1000000000000005,4.55,0.0,0.0,-174,2.981944444444423
2017-02-23,13.667048082729467,9.7,15.0,6.3,1.2,174,84.51845138888889,49.72004104166667,HIGH,1.063464704106277,0.0,2.499999999999999,2.25,5.0,0.0,0,0.0
2017-02-24,10.198873746980675,5.2,8.5,1.2,0.0,372,73.23195833333334,49.57897201388888,LOW,-2.4047096316425147,0.0,-2.0,-2.85,-1.5,-1.7,198,-9.661604166666676
2017-02-25,9.17282958937198,7.95,9.9,4.05,0.0,354,82.89356250000002,49.56743791666671,LOW,-3.430753789251209,0.0,0.0499999999999998,0.0,-0.5999999999999996,-1.2,60,1.4071527777777817
2017-02-26,12.60358337862319,7.2,13.3,2.2,0.0,372,77.23838888888888,49.439744097222224,HIGH,1.0273281099033795,0.0,-0.7000000000000002,-1.85,2.8000000000000007,-0.8,78,-3.9050138888889023
2017-02-27,16.136165760869563,9.7,15.1,6.5,7.8,294,75.81672916666668,49.25202361111112,HIGH,4.559910492149752,0.0,1.799999999999999,3.1,3.9,7.8,-48,-1.421659722222202
2017-02-28,10.659617149758454,5.6,9.2,3.4,2.4,174,81.14340277777778,49.19130715277775,LOW,-0.916638118961357,0.0,-2.1000000000000005,0.0,-2.0,2.4,-168,4.991687500000012
2017-03-01,9.2981514794686,5.5,9.3,3.0,2.4,78,81.48640972222223,49.160902222222205,LOW,-2.27810378925121,0.0,-2.2,-1.0499999999999998,-1.8999999999999984,0.1999999999999997,-216,4.2480208333333564
2017-03-02,11.01928070652174,7.9,10.5,5.7,0.0,342,72.08386111111112,49.109659444444446,LOW,-0.5569745621980697,0.0,0.7000000000000002,2.3000000000000003,-0.6999999999999993,-2.2,54,-5.154527777777759
2017-03-03,11.57625526871981,6.6,11.2,1.7,0.0,288,72.54627777777776,49.0541117361111,HIGH,0.5569745621980697,0.0,0.0,-1.7,0.6999999999999993,-2.4,108,-8.59712500000002
2017-03-04,13.96123932669082,8.7,16.5,1.0,0.0,402,75.9237777777778,48.94353020833336,HIGH,2.9419586201690784,0.0,2.1,-2.4,6.0,-2.4,228,-5.562631944444433
2017-03-05,13.079030495169084,7.7,12.5,4.6,2.6,180,76.15171527777777,48.83714923611112,HIGH,1.5027752264492733,-0.0014502083333312,1.0,1.3999999999999997,2.0,0.3999999999999999,0,-5.334694444444466
2017-03-06,10.354058680555555,5.4,8.5,4.1,2.2,18,83.55777777777779,48.83859944444445,LOW,-1.9009529438405792,0.0014502083333312,-1.2999999999999998,0.8999999999999995,-2.6999999999999997,2.1,-234,2.191611111111115
2017-03-07,10.25522389794686,5.3,8.6,3.2,0.1,156,85.71404166666667,48.78578868055556,LOW,-2.544023248792273,-0.0237107638889284,-1.2999999999999998,1.5000000000000002,-3.0,0.0,-96,4.347875000000002
2017-03-08,9.776312439613523,5.1,8.5,1.2,5.1,0,84.96403472222222,48.80949944444449,LOW,-3.0229347071256107,0.0237107638889284,-0.7000000000000002,-0.4000000000000001,-3.1,5.0,-252,3.597868055555552
2017-03-09,13.92908375603865,8.9,14.0,6.0,8.3,72,87.45196527777779,48.77778701388891,HIGH,1.129836609299517,0.0,3.1000000000000005,4.4,2.4000000000000004,8.200000000000001,-180,6.085798611111116
2017-03-10,13.229694972826088,6.7,10.4,1.1,0.0,252,78.58217361111112,48.61769083333334,HIGH,0.4304478260869544,-0.0276954861110994,0.9000000000000004,-0.5,-1.1999999999999993,0.0,0,-4.97560416666667
2017-03-11,12.255011624396134,5.1,11.6,1.6,0.0,348,81.36616666666667,48.596617986111134,HIGH,-0.974683348429954,-0.0487683333333066,-1.6000000000000003,0.0,-0.8000000000000007,0.0,0,-3.019340277777758
2017-03-12,12.799247146739134,5.8,12.4,0.0,0.0,642,78.1363888888889,48.44709354166667,HIGH,-1.129836609299517,-0.1982927777777732,-1.9000000000000004,-1.6,-1.5999999999999996,0.0,294,-3.2297777777777696
2017-03-13,12.645031174516909,5.2,11.5,1.4,0.0,462,78.90818055555555,48.4451588888889,LOW,-1.7131778230676336,-0.2002274305555431,-3.2,-0.8999999999999999,-2.5,0.0,114,-2.4579861111111256
2017-03-14,14.358208997584542,7.7,15.0,0.0,0.0,528,79.6541111111111,48.43288319444445,HIGH,-1.2428018719806744,-0.2125031249999907,-0.7000000000000002,-2.3,1.5,0.0,180,-1.7120555555555654
2017-03-15,16.30586092995169,9.2,14.1,4.0,0.0,144,84.38550694444443,48.64538631944444,HIGH,0.0,-0.1732982638889026,0.1999999999999993,1.2999999999999998,0.5999999999999996,0.0,-204,3.019340277777758
2017-03-16,17.97445307971015,9.4,16.7,2.3,0.0,642,86.82486805555556,48.818684583333344,HIGH,0.9785673309178796,-0.0304918749999814,0.4000000000000003,-1.7000000000000002,3.1999999999999997,0.0,348,5.473930555555555
2017-03-17,16.99588574879227,9.0,14.5,2.7,2.0,294,80.96656250000001,49.09600805555556,LOW,0.0,0.2468315972222328,0.0,-1.8999999999999997,1.0,1.9,150,-3.4189444444444206
2017-03-18,15.601010869565217,8.4,10.3,6.4,13.3,6,86.136375,49.03837909722224,LOW,-1.5968956521739148,0.1892026388889149,-0.5999999999999996,1.3000000000000007,-3.299999999999999,13.2,-66,0.1730416666666769
2017-03-19,18.249475845410625,10.6,13.5,7.9,0.3,42,89.90055555555556,49.028634791666654,LOW,0.2750227657004771,0.1794583333333292,1.5999999999999996,2.8000000000000007,0.0,0.1999999999999999,-30,3.764180555555555
2017-03-20,18.09347584541064,11.1,13.5,8.7,0.0,30,80.17863194444443,48.944433263888925,HIGH,0.0,0.0952568055556,2.1,3.6,0.0,-0.1,-42,-5.957743055555568
2017-03-21,17.19790652173913,9.0,11.7,5.1,5.1,0,81.3509375,48.849176458333325,LOW,-1.0515693236714938,0.0,0.0,0.0,-1.8000000000000007,5.0,-72,-4.612395833333324
2017-03-22,16.17523028381643,6.0,7.2,4.6,0.1,6,85.96333333333332,48.69548545277778,LOW,-2.266684541062798,-0.0062745472222474,-3.1,-0.5,-6.3,0.1,-66,0.0
2017-03-23,18.441914824879227,8.5,13.6,5.6,0.0,72,90.18305555555555,48.70176000000003,HIGH,-0.6792283816425133,0.0062745472222474,-1.5,0.5,0.0,0.0,-126,8.76754166666666
2017-03-24,19.956078570350243,8.2,12.8,5.0,0.0,198,87.43638888888887,48.59887000000001,LOW,0.0,0.0,-1.8000000000000007,-0.0999999999999996,-3.0,0.0,-306,6.08545138888887
2017-03-25,19.12114320652174,9.1,15.8,2.8,0.0,684,81.4155138888889,48.5337770138889,HIGH,-1.6698707276570026,-0.0530833333333262,-0.9000000000000004,-2.3,-2.099999999999998,0.0,54,0.064576388888895
2017-03-27,20.791013934178743,10.0,17.9,2.2,0.0,738,74.30504166666667,48.26997944444445,LOW,-0.7386692481884047,-0.3168809027777755,-1.9000000000000004,-3.3999999999999995,-0.0249999999999985,0.0,108,0.0
2017-03-28,21.529683182367148,11.9,17.924999999999997,1.5,0.0,726,72.5793888888889,48.24216868055556,HIGH,-1.3840570048309218,-0.3446916666666695,-0.2267074584960937,-5.05,-0.7750000000000021,0.0,96,-1.7256527777777677
2017-03-29,22.91374018719807,12.875,18.7,8.7,0.0,504,66.16290972222221,48.23258972222221,LOW,-1.1548135567632798,-0.3542706250000194,0.1750000000000007,1.799999999999999,0.0,0.0,-126,-8.142131944444458
2017-03-30,24.771307820048307,12.95888671875,20.2,7.2,0.0,630,71.54994444444445,48.313874236111104,HIGH,0.7027540760869577,-0.2729861111111233,0.2588867187500003,0.2999999999999998,1.5,0.0,0,-2.7550972222222185
2017-03-31,25.35666138285025,13.1536865234375,20.05,7.0,0.0,636,72.01129166666666,48.58686034722223,HIGH,1.2881076388888992,-0.2582865972222308,0.4536865234375007,0.0999999999999996,1.3500000000000014,0.0,60,-2.293750000000003
2017-04-01,24.93284827898552,13.053143310546876,19.4375,6.9,0.0,576,71.05686111111112,48.84514694444446,HIGH,0.8642945350241718,-0.1660529861111044,0.3531433105468764,0.0,0.7375000000000007,0.0,72,-7.0892222222222046
2017-04-02,24.27570214371981,12.126707458496094,18.7,6.55,0.0,312,78.14608333333332,49.01119993055556,LOW,0.2071483997584593,-0.2621334027777564,-0.5732925415039052,-0.3500000000000005,0.0,0.0,-90,-2.408527777777792
2017-04-03,24.06855374396135,12.7,18.8,7.6,0.0,366,80.55461111111111,49.27333333333332,HIGH,-0.2071483997584593,-0.1450087500000094,0.5732925415039052,1.0499999999999998,0.1000000000000014,0.0,0,-4.188368055555557
2017-04-04,23.01762182971015,9.6,15.9,4.7,0.0,312,84.74297916666667,49.41834208333333,LOW,-1.258080314009657,-0.0491553472222321,-2.1,-1.0999999999999996,-0.0999999999999996,0.0,-54,-0.3904930555555523
2017-04-05,22.363031370772948,9.7,14.7,3.6,0.0,402,85.13347222222222,49.46749743055556,LOW,-1.9126707729468608,-0.075426527777779,-1.1500000000000004,-2.1,-1.200000000000001,0.0,36,-3.1582916666666705
2017-04-06,22.250142934782613,8.3,12.8,5.1,0.0,336,88.2917638888889,49.54292395833334,LOW,-1.8184108091787363,-0.1211113888889201,-2.5,0.0,-2.875,0.0,-30,-0.2479652777777516
2017-04-07,21.532442934782605,8.6,11.0,5.7,0.0,72,93.43597222222223,49.69633326388888,LOW,-1.9818322765700456,0.0,-2.200000000000001,0.6000000000000005,-4.675000000000001,0.0,-294,4.896243055555587
2017-04-08,24.54316681763285,10.8,15.3,5.8,0.0,192,94.00743055555556,49.66403534722226,HIGH,1.1828988526570043,-0.2286554861110374,0.0,0.7000000000000002,0.0,0.0,-144,5.467701388888912
2017-04-09,25.407656853864736,11.7,16.0,2.3,0.0,702,93.32718055555556,49.8926908333333,HIGH,2.0473888888888894,-0.4068102777778151,0.8999999999999986,-2.8,0.6999999999999993,0.0,366,4.787451388888911
2017-04-10,25.41657321859903,10.85,15.675,5.0,0.0,600,88.53972916666665,50.507969444444434,HIGH,2.056305253623183,0.2084683333333217,0.0499999999999989,-0.0999999999999996,0.375,0.0,324,0.0
2017-04-11,23.51427521135265,8.9,13.7,5.1,0.0,366,95.15,50.83435347222223,LOW,0.1540072463768034,0.5348523611111204,-1.9000000000000004,0.0,-1.6000000000000014,0.0,144,6.61027083333336
2017-04-12,23.360267964975847,12.0,17.7,4.5,0.0,222,86.29945138888888,50.71590166666666,LOW,0.0,0.4164005555555476,1.1999999999999993,-0.5,2.3999999999999986,0.0,0,-2.240277777777763
2017-04-13,23.01099290458937,10.9,14.1,6.3,0.4,120,82.08693055555555,50.39096520833334,LOW,0.0,0.0914640972222287,0.9000000000000004,1.2999999999999998,0.0,0.1,-156,-6.452798611111092
2017-04-14,23.00374486714976,10.0,15.4,5.0,0.0,276,83.11576388888886,50.29950111111111,HIGH,0.0,0.0,0.0,0.0,1.700000000000001,-0.3,12,-5.423965277777782
2017-04-15,22.288911382850245,10.0,13.6,6.4,0.9,0,80.94511805555555,50.27352187499999,LOW,0.0,0.0,1.0999999999999996,1.4000000000000004,0.0,0.6000000000000001,-264,-6.470583333333352
2017-04-16,21.055404770531403,7.1,10.5,5.0,1.1,114,84.52245833333335,50.09775256944443,HIGH,-1.053495320048306,0.0,-1.5,0.5,-3.1,0.8,-150,-1.7769930555555362
2017-04-17,20.87115407608696,5.1,8.8,2.5,16.5,84,91.22213194444444,49.87228173611109,LOW,-1.182871739130423,0.0,-3.5,-2.5,-2.5,16.1,-180,6.699673611111095
2017-04-18,20.0547080615942,3.9,9.1,0.8,0.3,300,92.431875,49.532529375,LOW,-1.2009175724637693,-0.2030302083333239,-3.2,-1.7,-1.5,0.0,36,7.909416666666658
2017-04-19,19.70535483091788,2.9,6.5,-0.4,0.1,264,89.73450694444443,49.73555958333333,LOW,-1.5502708031400907,0.2030302083333239,-4.199999999999999,-2.3,-4.1,-0.1999999999999999,0,5.212048611111086
2017-04-20,21.25562563405797,4.2,10.6,-1.9,0.0,750,87.4157013888889,49.41159812500001,HIGH,0.0,-0.1197559027777757,-2.8999999999999995,-3.8,0.0,-0.1,486,1.257055555555553
2017-04-21,22.10890009057971,8.6,15.1,0.9,0.0,462,83.52697916666668,49.53135402777779,HIGH,0.2228191727053108,0.1197559027777757,2.3,-1.0,4.5,-0.1,198,-3.888722222222228
2017-04-22,22.054025815217383,9.0,11.3,5.6,0.8,96,83.00226388888892,49.37149784722222,LOW,0.1679448973429842,0.0,2.2,3.7,0.7000000000000011,0.7000000000000001,-168,-4.413437499999986
2017-04-23,20.733208212560385,6.3,10.1,1.9,0.0,216,81.55162500000002,49.296254652777776,LOW,-1.2430168780193362,0.0,-1.6000000000000003,-2.4,-1.200000000000001,0.0,-48,-5.86407638888889
2017-04-24,22.89175416666667,8.8,16.4,-0.7,0.0,750,79.64452083333333,49.15614124999999,HIGH,0.8377283514492859,0.0,0.5,-5.1000000000000005,3.299999999999999,0.0,402,-6.784909722222224
2017-04-25,21.97622509057972,7.9,13.1,5.4,0.0,96,86.15864583333335,49.14893534722221,LOW,-0.1326749999999883,0.0,-0.6999999999999993,1.0,-0.7000000000000011,0.0,-252,0.0
2017-04-26,21.8860809178744,6.3,9.3,4.4,0.7,96,92.37432638888886,49.08451958333334,LOW,-0.2046929347826065,0.0,-2.000000000000001,-0.2999999999999998,-3.799999999999999,0.7,-120,5.944895833333305
2017-04-27,21.854653381642507,6.8,10.6,4.8,0.1,84,93.58946527777778,49.0757723611111,LOW,-0.2361204710144981,0.0,-1.2999999999999998,0.0999999999999996,-2.5,0.1,-132,5.555027777777795
2017-04-28,22.534357940821256,8.3,13.8,4.3,0.0,528,88.03443749999998,48.95585347222224,HIGH,0.3982471316425062,0.0,0.0,-0.5,0.7000000000000011,-0.1,432,-2.80490972222222
2017-04-29,23.49060069444444,9.2,14.7,4.7,0.0,348,86.42943055555556,48.67591930555557,HIGH,1.3544898852656893,-0.279814027777796,0.8999999999999986,-0.0999999999999996,1.5999999999999996,-0.7,252,-4.409916666666646
2017-04-30,24.321909269323672,10.9,17.6,2.1,0.0,792,84.38577777777779,48.781093125000005,HIGH,1.787551328502417,-0.1514401388889013,2.4000000000000004,-2.7,3.8000000000000007,-0.7,696,-7.460194444444426
2017-05-01,22.090773852657005,8.1,11.3,5.7,22.7,27,90.8393472222222,48.93253326388891,LOW,-1.1722738526570031,0.0383254861111197,-1.0999999999999996,0.9000000000000004,-3.3999999999999986,22.6,-92,0.0
2017-05-02,21.13240851449276,7.4,8.8,5.8,21.2,0,93.24,48.95573333333336,LOW,-2.358192179951679,0.0615255555555762,-2.6999999999999997,0.0999999999999996,-6.299999999999999,19.7,-119,2.4006527777777933
2017-05-03,22.13611080917875,8.5,10.8,4.8,7.8,2,91.84597222222222,48.89420777777779,LOW,-1.3637945350241516,0.0,-2.0,-1.0,-4.299999999999999,6.3,-49,0.9599166666666576
2017-05-04,23.26304770531401,10.6,15.7,8.3,7.3,119,90.6671597222222,48.84253166666669,HIGH,-0.4941364734299611,-0.0900015972222192,0.0999999999999996,2.500000000000001,0.5999999999999996,5.8,68,-0.218895833333363
2017-05-05,23.4999053442029,10.1,15.1,7.2,0.0,51,93.45777777777778,48.79108965277779,HIGH,-0.2572788345410686,-0.1646436805555708,-0.200000000000001,1.4000000000000004,0.0,-1.5,0,2.5717222222222205
2017-05-06,25.03623973429952,13.7,20.7,4.8,0.0,645,78.21552777777778,48.86903027777779,HIGH,0.3576044308574815,-0.6334710416666667,3.1999999999999997,-1.0,5.0,-0.2,526,-12.670527777777778
2017-05-07,24.83489417270532,13.7,17.6,11.6,1.5,12,92.81125694444444,49.70243743055554,HIGH,0.0,0.0,3.1,4.4,0.0,1.4,-181,2.1440972222222427
2017-05-08,24.67863530344204,10.5,12.1,7.3,0.1,7,90.88605555555556,49.84618993055557,LOW,-0.3576044308574815,0.1255997222222262,-3.1999999999999997,0.0,-5.9,0.0,-253,5.791215277777781
2017-05-09,23.75718417874397,8.5,12.4,3.4,0.0,260,85.09484027777778,49.502501319444455,LOW,-1.329038949275354,-0.3436886111111121,-5.199999999999999,-3.9,-8.299999999999999,-0.1,0,2.6774097222222366
2017-05-10,25.086223128019324,10.3,18.0,1.1,0.0,847,82.41743055555554,49.72059020833334,HIGH,-1.842474335748797,-0.1255997222222262,-4.799999999999999,-9.8,-3.3000000000000007,-0.1,465,2.364444444444416
2017-05-11,26.92869746376812,15.1,23.0,5.0,0.2,509,80.05298611111112,51.69069597222222,LOW,-0.2611909722222236,1.4101315402777672,-0.4000000000000003,-5.9,1.1999999999999993,0.1,127,0.0
2017-05-12,27.189888435990344,15.9,21.3,12.5,0.0,193,71.38240972222223,51.54797472222223,HIGH,-0.2403374094202846,1.2674102902777733,0.0999999999999996,1.5999999999999996,-0.8000000000000007,0.0,-285,0.0
2017-05-13,27.62661654589372,16.1,22.2,11.2,1.7,382,66.97909027777779,51.891739305555575,HIGH,0.0,0.3437645833333462,0.200000000000001,0.1999999999999993,0.0,1.7,-127,0.0
2017-05-14,27.43022584541063,15.5,22.1,11.5,4.4,243,63.470347222222216,52.88887340277778,HIGH,-0.1963907004830929,1.1981774305555604,-0.4000000000000003,0.5,-0.0999999999999978,4.2,-266,0.0
2017-05-15,27.730171648550726,15.8,21.8,10.9,0.0,478,59.44266666666666,47.67225546111112,LOW,0.1035551026570047,-4.219483844444454,-0.0999999999999996,-0.0999999999999996,-0.3999999999999986,-0.2,-31,0.0
2017-05-16,29.31971301328502,17.2,24.3,7.8,0.0,858,49.66622916666669,50.280564431944455,HIGH,1.5895413647342949,-2.608308970833328,1.299999999999999,-3.2,2.1999999999999997,0.0,327,-1.1380347222222085
2017-05-17,30.330808574879228,19.9,27.2,11.0,0.0,858,43.58784722222222,48.97640994652779,HIGH,2.3994470108695687,-12.072035747916672,3.799999999999997,0.0,5.099999999999998,0.0,327,-6.764055555555558
2017-05-18,29.857503623188407,20.2,26.8,14.0,39.5,549,44.31686111111113,61.267212222222206,LOW,1.210852506038652,0.0838914583333263,3.1999999999999997,3.1,4.699999999999999,39.5,18,-6.027013888888867
2017-05-19,26.70888753019324,14.5,20.6,9.1,5.5,100,50.343875,61.67192881944444,LOW,-1.937763586956514,0.4047165972222331,-2.5,-1.8000000000000007,-1.1999999999999993,5.5,-431,0.6776458333333082
2017-05-20,26.52391047705314,12.3,17.9,6.9,0.0,531,50.35190277777778,61.04844569444446,LOW,-2.339608544685994,-0.6234831249999786,-4.699999999999999,-3.6,-5.5,0.0,0,0.6856736111110919
2017-05-21,27.93136156400966,14.6,20.8,5.9,0.0,762,50.8042638888889,61.18332076388888,HIGH,-0.932157457729474,-0.7069818749999897,-2.4000000000000004,-4.6,-2.599999999999998,0.0,231,0.9208750000000024
2017-05-22,29.473564311594203,17.0,21.8,12.5,0.0,432,47.4895277777778,61.89030263888887,HIGH,0.6100452898550692,-0.7128308333333635,0.0,2.0,-1.599999999999998,0.0,-99,-2.393861111111093
2017-05-23,28.646651117149755,18.8,26.1,10.5,0.0,495,49.63450694444446,62.60313347222223,LOW,-0.2168679045893782,-0.2314834722222016,1.8000000000000007,0.0,2.700000000000003,0.0,-36,-0.2488819444444345
2017-05-24,27.122233846618368,15.9,19.6,11.9,0.0,271,48.57360416666666,62.834616944444434,LOW,-2.351330464975834,-0.0089316666666832,-2.6,0.0,-5.199999999999999,0.0,-304,-1.0609027777777982
2017-05-25,28.863519021739133,16.3,23.4,10.0,0.0,518,51.83559027777778,62.84354861111112,LOW,-1.0055794082125544,-0.5187186805555655,-2.5,-2.5,-2.700000000000003,0.0,-57,2.2010833333333224
2017-05-26,29.869098429951688,18.5,24.8,10.3,0.0,869,49.883388888888895,63.36226729166668,HIGH,-0.1023807367149913,-0.6892872222222053,-1.1000000000000014,-2.5,-1.3000000000000007,0.0,294,1.3097847222222327
2017-05-27,30.877609903381643,21.1,27.8,12.8,0.0,870,47.19458333333333,64.05155451388889,HIGH,0.7015975241545931,-0.6439533333333429,1.400000000000002,-0.2999999999999989,1.6999999999999993,0.0,240,-1.3790208333333354
2017-05-28,31.417936292270536,22.6,30.0,13.2,0.0,833,45.35329166666666,64.69550784722223,HIGH,1.1222170893719756,-0.5832115277777916,1.5,0.0999999999999996,2.1999999999999997,0.0,140,-2.819722222222225
2017-05-29,31.90840851449275,24.3,32.2,17.1,6.4,575,47.04975694444445,65.27871937500002,HIGH,1.6126893115941885,-0.2219485416666344,3.1999999999999997,3.900000000000002,4.000000000000004,6.4,-118,-0.3344930555555407
2017-05-30,30.29571920289856,21.3,28.2,17.2,0.1,353,50.67898611111112,65.56244402777779,LOW,0.0,0.0,0.1999999999999993,3.899999999999999,0.0,0.1,-340,3.294736111111135
2017-05-31,29.97147916666668,19.6,24.1,15.0,0.0,630,48.17301388888888,65.50066791666666,LOW,-0.3242400362318811,-0.1057470833333411,-1.5,1.6999999999999993,-4.099999999999998,-0.1,0,0.7887638888888944
2017-06-01,30.17601237922705,19.7,25.5,13.1,0.0,693,45.559006944444455,65.606415,HIGH,-0.0517756642512097,-0.1194578472222218,-1.400000000000002,-0.200000000000001,-2.6999999999999997,-0.9,118,-2.6140069444444265
2017-06-02,30.74325634057971,21.4,28.4,12.9,0.0,848,44.7214027777778,65.72587284722222,HIGH,0.5672439613526592,-0.2301250694444263,1.6999999999999993,-0.4000000000000003,2.8999999999999986,-0.9,273,-5.957583333333325
